frame,t,px,py,pz,qw,qx,qy,qz,jaw_open
389,29.31454,0.01889566,0.281322,0.2265912,1, 0, 0, 0,0
390,29.34141,0.01889566,0.28389,0.2265912,1, 0, 0, 0,0
391,29.36638,0.01889566,0.2865771,0.2265912,1, 0, 0, 0,0
392,29.392,0.01889566,0.2890744,0.2265912,1, 0, 0, 0,0
393,29.41619,0.01889566,0.2916364,0.2265912,1, 0, 0, 0,0
394,29.4423,0.01889566,0.2940558,0.2265912,1, 0, 0, 0,0
395,29.46845,0.01889566,0.2966664,0.2265912,1, 0, 0, 0,0
396,29.49591,0.01889566,0.2992812,0.2265912,1, 0, 0, 0,0
397,29.52259,0.01889566,0.3020274,0.2265912,1, 0, 0, 0,0
398,29.5486,0.01889566,0.3046954,0.2265912,1, 0, 0, 0,0
399,29.57438,0.01889566,0.3072968,0.2265912,1, 0, 0, 0,0
400,29.59885,0.01889566,0.3098738,0.2265912,1, 0, 0, 0,0
401,29.62458,0.01889566,0.312321,0.2265912,1, 0, 0, 0,0
402,29.65095,0.01889566,0.3148944,0.2265912,1, 0, 0, 0,0
403,29.67976,0.01889566,0.317531,0.2265912,1, 0, 0, 0,0
404,29.7057,0.01889566,0.3204128,0.2265912,1, 0, 0, 0,0
405,29.73729,0.01889566,0.3230063,0.2265912,1, 0, 0, 0,0
406,29.76287,0.01889566,0.3261657,0.2265912,1, 0, 0, 0,0
407,29.79015,0.01889566,0.3287237,0.2265912,1, 0, 0, 0,0
408,29.81632,0.01889566,0.3314514,0.2265912,1, 0, 0, 0,0
409,29.84303,0.01889566,0.3340682,0.2265912,1, 0, 0, 0,0
410,29.86865,0.01889566,0.3367389,0.2265912,1, 0, 0, 0,0
411,29.89552,0.01889566,0.3393014,0.2265912,1, 0, 0, 0,0
412,29.92246,0.01889566,0.3419883,0.2265912,1, 0, 0, 0,0
413,29.9513,0.01889566,0.3446825,0.2265912,1, 0, 0, 0,0
414,29.97943,0.01889566,0.3475666,0.2265912,1, 0, 0, 0,0
415,30.00634,0.01889566,0.3503792,0.2265912,1, 0, 0, 0,0
416,30.03446,0.01889566,0.3530703,0.2265912,1, 0, 0, 0,0
417,30.06471,0.01889566,0.3558827,0.2265912,1, 0, 0, 0,0
418,30.09214,0.01889566,0.3589072,0.2265912,1, 0, 0, 0,0
419,30.11812,0.01889566,0.3616506,0.2265912,1, 0, 0, 0,0
420,30.14375,0.01889566,0.3642485,0.2265912,1, 0, 0, 0,0
421,30.16868,0.01889566,0.3668109,0.2265912,1, 0, 0, 0,0
422,30.19379,0.01889566,0.3693043,0.2265912,1, 0, 0, 0,0
423,30.21913,0.01889566,0.371815,0.2265912,1, 0, 0, 0,0
424,30.25313,0.01889566,0.374349,0.2265912,1, 0, 0, 0,0
425,30.28336,0.01889566,0.3777497,0.2265912,1, 0, 0, 0,0
426,30.31564,0.01889566,0.3807724,0.2265912,1, 0, 0, 0,0
427,30.35674,0.01889566,0.3840004,0.2265912,1, 0, 0, 0,0
428,30.40125,0.01889566,0.3881104,0.2265912,1, 0, 0, 0,0
429,30.43059,0.01889566,0.392561,0.2265912,1, 0, 0, 0,0
430,30.46089,0.01889566,0.3954951,0.2265912,1, 0, 0, 0,0
431,30.48714,0.01889566,0.3985252,0.2265912,1, 0, 0, 0,0
432,30.5137,0.01889566,0.4011501,0.2265912,1, 0, 0, 0,0
433,30.53949,0.01889566,0.4038063,0.2265912,1, 0, 0, 0,0
434,30.56572,0.01889566,0.406385,0.2265912,1, 0, 0, 0,0
435,30.59289,0.01889566,0.4090083,0.2265912,1, 0, 0, 0,0
436,30.61766,0.01889566,0.4117256,0.2265912,1, 0, 0, 0,0
437,30.64341,0.01889566,0.4142022,0.2265912,1, 0, 0, 0,0
438,30.66976,0.01889566,0.4167775,0.2265912,1, 0, 0, 0,0
439,30.69683,0.01889566,0.4194118,0.2265912,1, 0, 0, 0,0
440,30.72395,0.01889566,0.4221193,0.2265912,1, 0, 0, 0,0
441,30.74965,0.01889566,0.4248315,0.2265912,1, 0, 0, 0,0
442,30.7763,0.01889566,0.4274017,0.2265912,1, 0, 0, 0,0
443,30.81467,0.01889566,0.4300661,0.2265912,1, 0, 0, 0,0
444,30.84126,0.01889566,0.4339031,0.2265912,1, 0, 0, 0,0
445,30.8673,0.01889566,0.4365627,0.2265912,1, 0, 0, 0,0
446,30.8949,0.01889566,0.4391667,0.2265912,1, 0, 0, 0,0
447,30.92235,0.01889566,0.4419265,0.2265912,1, 0, 0, 0,0
448,30.94763,0.01889566,0.4446715,0.2265912,1, 0, 0, 0,0
449,30.97519,0.01889566,0.4471997,0.2265912,1, 0, 0, 0,0
450,31.0019,0.01889566,0.4499547,0.2265912,1, 0, 0, 0,0
451,31.02941,0.01889566,0.4526265,0.2265912,1, 0, 0, 0,0
452,31.05692,0.01889566,0.455377,0.2265912,1, 0, 0, 0,0
453,31.08281,0.01889566,0.4581282,0.2265912,1, 0, 0, 0,0
454,31.10834,0.01889566,0.4607172,0.2265912,1, 0, 0, 0,0
455,31.1351,0.01889566,0.4632699,0.2265912,1, 0, 0, 0,0
456,31.16287,0.01889566,0.4659462,0.2265912,1, 0, 0, 0,0
457,31.1879,0.01889566,0.4687231,0.2265912,1, 0, 0, 0,0
458,31.21421,0.01889566,0.471226,0.2265912,1, 0, 0, 0,0
459,31.24254,0.01889566,0.4738576,0.2265912,1, 0, 0, 0,0
460,31.26942,0.01889566,0.4766904,0.2265912,1, 0, 0, 0,0
461,31.29509,0.01889566,0.4793783,0.2265912,1, 0, 0, 0,0
462,31.32211,0.01889566,0.4819453,0.2265912,1, 0, 0, 0,0
463,31.34883,0.01889566,0.4846472,0.2265912,1, 0, 0, 0,0
464,31.37579,0.01889566,0.4873193,0.2265912,1, 0, 0, 0,0
465,31.40646,0.01889566,0.4900153,0.2265912,1, 0, 0, 0,0
466,31.43513,0.01889566,0.4930821,0.2265912,1, 0, 0, 0,0
467,31.46151,0.01889566,0.4959489,0.2265912,1, 0, 0, 0,0
468,31.48686,0.01889566,0.4985868,0.2265912,1, 0, 0, 0,0
469,31.51245,0.01889566,0.5011221,0.2265912,1, 0, 0, 0,0
470,31.54012,0.01889566,0.5036811,0.2265912,1, 0, 0, 0,0
471,31.56708,0.01889566,0.5064487,0.2265912,1, 0, 0, 0,0
472,31.59635,0.01889566,0.5091441,0.2265912,1, 0, 0, 0,0
473,31.62355,0.01889566,0.5120715,0.2265912,1, 0, 0, 0,0
474,31.65137,0.01889566,0.5147909,0.2265912,1, 0, 0, 0,0
475,31.67853,0.01889566,0.5175733,0.2265912,1, 0, 0, 0,0
476,31.7062,0.01889566,0.5202887,0.2265912,1, 0, 0, 0,0
477,31.73442,0.01889566,0.5230559,0.2265912,1, 0, 0, 0,0
478,31.75962,0.01889566,0.5258786,0.2265912,1, 0, 0, 0,0
479,31.78626,0.01889566,0.5283987,0.2265912,1, 0, 0, 0,0
480,31.81412,0.01889566,0.531062,0.2265912,1, 0, 0, 0,0
481,31.84206,0.01889566,0.5338486,0.2265912,1, 0, 0, 0,0
482,31.86744,0.01889566,0.5366421,0.2265912,1, 0, 0, 0,0
483,31.89418,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
484,31.92181,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
485,31.94701,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
486,31.97241,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
487,31.99657,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
488,32.02219,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
489,32.04667,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
490,32.0709,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
491,32.09719,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
492,32.12509,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
493,32.15021,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
494,32.17415,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
495,32.19868,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
496,32.22568,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
497,32.2515,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
498,32.27649,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
499,32.30235,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
500,32.32832,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
501,32.35444,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
502,32.38041,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
503,32.40524,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
504,32.43084,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
505,32.45507,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
506,32.47932,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
507,32.51004,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
508,32.53646,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
509,32.56284,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
510,32.58744,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
511,32.61255,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
512,32.63839,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
513,32.66223,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
514,32.68719,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
515,32.71199,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
516,32.74263,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
517,32.77188,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
518,32.80173,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
519,32.84359,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
520,32.88523,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
521,32.9104,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
522,32.93499,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
523,32.95972,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
524,32.98714,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
525,33.01162,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
526,33.03631,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
527,33.0609,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
528,33.0862,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
529,33.11038,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
530,33.13906,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
531,33.16503,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
532,33.19073,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
533,33.21632,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
534,33.24161,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
535,33.26723,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
536,33.29593,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,0
537,33.33668,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
538,33.36689,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
539,33.39934,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
540,33.42838,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
541,33.45467,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
542,33.48066,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
543,33.50633,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
544,33.53201,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
545,33.55761,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
546,33.58268,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
547,33.61029,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
548,33.63589,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
549,33.66513,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
550,33.69274,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
551,33.72005,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
552,33.7458,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
553,33.77174,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
554,33.79669,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
555,33.8237,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
556,33.84939,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
557,33.8742,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
558,33.90009,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
559,33.92538,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
560,33.95035,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
561,33.97558,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
562,34.00173,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
563,34.04036,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
564,34.06477,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
565,34.09015,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
566,34.1161,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
567,34.14138,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
568,34.16685,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
569,34.19358,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
570,34.21783,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
571,34.24325,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
572,34.26807,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
573,34.2945,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
574,34.32509,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
575,34.35012,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
576,34.37523,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
577,34.40094,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
578,34.42724,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
579,34.45133,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
580,34.47651,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
581,34.50264,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
582,34.52794,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
583,34.55271,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
584,34.58425,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
585,34.61009,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
586,34.6351,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
587,34.66061,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
588,34.68562,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
589,34.71153,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
590,34.73695,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
591,34.76404,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
592,34.78909,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
593,34.81521,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
594,34.84077,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
595,34.86565,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
596,34.89037,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
597,34.91474,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
598,34.93946,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
599,34.96371,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
600,34.98846,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
601,35.01327,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
602,35.03843,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
603,35.06334,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
604,35.09074,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
605,35.11539,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
606,35.14229,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
607,35.16765,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
608,35.19397,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
609,35.22015,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
610,35.24651,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
611,35.27164,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
612,35.30247,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
613,35.33214,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
614,35.36211,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
615,35.40221,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
616,35.44774,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
617,35.47463,0.01889566,0.5391808,0.2265912,1, 0, 0, 0,1
618,35.50141,0.02158519,0.5391808,0.2265912,1, 0, 0, 0,1
619,35.52648,0.02426315,0.5391808,0.2265912,1, 0, 0, 0,1
620,35.55286,0.02677004,0.5391808,0.2265912,1, 0, 0, 0,1
621,35.57811,0.02940753,0.5391808,0.2265912,1, 0, 0, 0,1
622,35.60268,0.03193324,0.5391808,0.2265912,1, 0, 0, 0,1
623,35.62664,0.03438934,0.5391808,0.2265912,1, 0, 0, 0,1
624,35.65268,0.03678577,0.5391808,0.2265912,1, 0, 0, 0,1
625,35.67947,0.03938964,0.5391808,0.2265912,1, 0, 0, 0,1
626,35.70535,0.04206865,0.5391808,0.2265912,1, 0, 0, 0,1
627,35.73847,0.0446572,0.5391808,0.2265912,1, 0, 0, 0,1
628,35.76745,0.04796884,0.5391808,0.2265912,1, 0, 0, 0,1
629,35.79655,0.05086711,0.5391808,0.2265912,1, 0, 0, 0,1
630,35.82754,0.05377723,0.5391808,0.2265912,1, 0, 0, 0,1
631,35.85494,0.05687565,0.5391808,0.2265912,1, 0, 0, 0,1
632,35.882,0.05961615,0.5391808,0.2265912,1, 0, 0, 0,1
633,35.9068,0.0623213,0.5391808,0.2265912,1, 0, 0, 0,1
634,35.93248,0.06480148,0.5391808,0.2265912,1, 0, 0, 0,1
635,35.96009,0.06736934,0.5391808,0.2265912,1, 0, 0, 0,1
636,35.98878,0.07013124,0.5391808,0.2265912,1, 0, 0, 0,1
637,36.01601,0.07300004,0.5391808,0.2265912,1, 0, 0, 0,1
638,36.04322,0.07572329,0.5391808,0.2265912,1, 0, 0, 0,1
639,36.07086,0.07844424,0.5391808,0.2265912,1, 0, 0, 0,1
640,36.09737,0.08120754,0.5391808,0.2265912,1, 0, 0, 0,1
641,36.12449,0.08385871,0.5391808,0.2265912,1, 0, 0, 0,1
642,36.15287,0.08657075,0.5391808,0.2265912,1, 0, 0, 0,1
643,36.17995,0.08940881,0.5391808,0.2265912,1, 0, 0, 0,1
644,36.21346,0.09211709,0.5391808,0.2265912,1, 0, 0, 0,1
645,36.24734,0.0954679,0.5391808,0.2265912,1, 0, 0, 0,1
646,36.27646,0.09885629,0.5391808,0.2265912,1, 0, 0, 0,1
647,36.30734,0.1017682,0.5391808,0.2265912,1, 0, 0, 0,1
648,36.33607,0.1048556,0.5391808,0.2265912,1, 0, 0, 0,1
649,36.36417,0.107729,0.5391808,0.2265912,1, 0, 0, 0,1
650,36.39206,0.110539,0.5391808,0.2265912,1, 0, 0, 0,1
651,36.41713,0.1133278,0.5391808,0.2265912,1, 0, 0, 0,1
652,36.44527,0.1158354,0.5391808,0.2265912,1, 0, 0, 0,1
653,36.4735,0.1186484,0.5391808,0.2265912,1, 0, 0, 0,1
654,36.50151,0.1214716,0.5391808,0.2265912,1, 0, 0, 0,1
655,36.52961,0.1242724,0.5391808,0.2265912,1, 0, 0, 0,1
656,36.55527,0.127083,0.5391808,0.2265912,1, 0, 0, 0,1
657,36.58321,0.1296486,0.5391808,0.2265912,1, 0, 0, 0,1
658,36.61066,0.1324433,0.5391808,0.2265912,1, 0, 0, 0,1
659,36.63829,0.1351883,0.5391808,0.2265912,1, 0, 0, 0,1
660,36.66558,0.137951,0.5391808,0.2265912,1, 0, 0, 0,1
661,36.6921,0.1406797,0.5391808,0.2265912,1, 0, 0, 0,1
662,36.71721,0.1433318,0.5391808,0.2265912,1, 0, 0, 0,1
663,36.74423,0.1458424,0.5391808,0.2265912,1, 0, 0, 0,1
664,36.77029,0.1485453,0.5391808,0.2265912,1, 0, 0, 0,1
665,36.79746,0.1511508,0.5391808,0.2265912,1, 0, 0, 0,1
666,36.82385,0.1538683,0.5391808,0.2265912,1, 0, 0, 0,1
667,36.85126,0.1565072,0.5391808,0.2265912,1, 0, 0, 0,1
668,36.87902,0.1592475,0.5391808,0.2265912,1, 0, 0, 0,1
669,36.90586,0.1620244,0.5391808,0.2265912,1, 0, 0, 0,1
670,36.93421,0.1647078,0.5391808,0.2265912,1, 0, 0, 0,1
671,36.96125,0.161873,0.5391808,0.2265912,1, 0, 0, 0,1
672,36.98773,0.1591685,0.5391808,0.2265912,1, 0, 0, 0,1
673,37.01218,0.1565209,0.5391808,0.2265912,1, 0, 0, 0,1
674,37.03767,0.1540752,0.5391808,0.2265912,1, 0, 0, 0,1
675,37.06472,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
676,37.09486,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
677,37.11982,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
678,37.1442,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
679,37.17003,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
680,37.19959,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
681,37.22412,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
682,37.24903,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
683,37.28886,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
684,37.31494,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
685,37.34159,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
686,37.36779,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
687,37.39291,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
688,37.41829,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
689,37.44242,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
690,37.46764,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
691,37.49246,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
692,37.51779,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
693,37.54425,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
694,37.56856,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
695,37.59529,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
696,37.62162,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
697,37.64683,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
698,37.67051,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
699,37.69543,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
700,37.71939,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
701,37.7458,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
702,37.77177,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
703,37.79795,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
704,37.82285,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
705,37.84914,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
706,37.87473,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
707,37.89971,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
708,37.92482,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
709,37.95841,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
710,37.98716,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
711,38.01644,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
712,38.05607,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
713,38.10068,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
714,38.12938,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
715,38.15452,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
716,38.17938,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
717,38.2038,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
718,38.2296,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
719,38.25536,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
720,38.27987,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
721,38.30498,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
722,38.32927,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
723,38.3549,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
724,38.38163,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
725,38.40797,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
726,38.43337,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
727,38.45852,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
728,38.48525,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
729,38.51511,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
730,38.54178,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
731,38.56699,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
732,38.59345,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
733,38.62046,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
734,38.64692,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
735,38.67217,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
736,38.69934,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
737,38.7247,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
738,38.74994,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
739,38.77481,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
740,38.80061,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
741,38.82724,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
742,38.85292,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
743,38.87858,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
744,38.90389,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
745,38.9305,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
746,38.95554,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
747,38.98106,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
748,39.00608,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
749,39.03082,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
750,39.05678,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
751,39.08143,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
752,39.10747,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
753,39.13583,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
754,39.16259,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
755,39.18927,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
756,39.2144,0.1515263,0.5391808,0.2265912,1, 0, 0, 0,1
