frame,t,hand,p_x,p_y,p_z,qw,qx,qy,qz,is_open,close_event,open_event,box_x,box_y,box_z,center_x,center_y,center_z,enable_squeeze,squeeze_amount,squeeze_alpha_step
1084,28.96659,right,1.794257,-0.1451633,0.3501229,0.5283863,0.5305028,-0.09353577,-0.6562208,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1085,28.99291,left,1.740207,-0.2534258,0.2578403,0.3305049,0.256466,-0.1137374,-0.9011412,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1085,28.99291,right,1.794433,-0.147403,0.3509409,0.5262707,0.5336471,-0.09258875,-0.6555054,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1086,29.01846,left,1.739569,-0.2551847,0.2603862,0.3273037,0.2556016,-0.1179566,-0.9020124,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1086,29.01846,right,1.794542,-0.1494814,0.3525718,0.5244326,0.5325522,-0.09704524,-0.657222,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1087,29.05078,left,1.740773,-0.2551934,0.2625148,0.328169,0.2537538,-0.1216605,-0.9017277,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1087,29.05078,right,1.795389,-0.1491724,0.353931,0.5260089,0.5317924,-0.09931318,-0.656238,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1088,29.08125,left,1.744411,-0.2548357,0.2643785,0.3328616,0.255264,-0.1226114,-0.8994498,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1088,29.08125,right,1.797894,-0.1473941,0.3555852,0.5307505,0.532024,-0.09895197,-0.6522751,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1089,29.11881,left,1.745485,-0.2559451,0.2655491,0.3325652,0.2561542,-0.1241274,-0.8990983,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1089,29.11881,right,1.798569,-0.148574,0.3566641,0.5307913,0.5322385,-0.1008715,-0.6517727,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1090,29.1594,left,1.746596,-0.2580889,0.2665514,0.3317276,0.254378,-0.1270605,-0.8995022,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1090,29.1594,right,1.800061,-0.1500786,0.357163,0.5308399,0.5306616,-0.1031323,-0.6526645,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1091,29.18562,left,1.74922,-0.2595275,0.2660307,0.3340457,0.2555382,-0.1261775,-0.8984392,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1091,29.18562,right,1.801725,-0.1516053,0.3566786,0.5323108,0.5319519,-0.1016181,-0.6506505,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1092,29.21133,left,1.75007,-0.2606845,0.2665083,0.3342175,0.2569557,-0.1271505,-0.8978336,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1092,29.21133,right,1.802408,-0.1527467,0.3568946,0.5324947,0.5331367,-0.1025,-0.6493908,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1093,29.23711,left,1.751439,-0.2612636,0.2672637,0.3351167,0.2576706,-0.1290957,-0.8970156,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1093,29.23711,right,1.803172,-0.1528952,0.3574934,0.5338848,0.5338874,-0.1038532,-0.6474147,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1094,29.26314,left,1.755943,-0.2605621,0.2682692,0.3408436,0.2574143,-0.1315278,-0.8945748,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1094,29.26314,right,1.806531,-0.1512706,0.3577293,0.5389875,0.5325809,-0.1039143,-0.6442453,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1095,29.28892,left,1.760155,-0.2603211,0.2675025,0.3451616,0.256242,-0.130569,-0.8933954,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1095,29.28892,right,1.809949,-0.1504992,0.3566548,0.5423648,0.531644,-0.1011859,-0.642617,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1096,29.31462,left,1.764064,-0.260587,0.265977,0.3480125,0.2549547,-0.128839,-0.8929087,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1096,29.31462,right,1.813541,-0.1507627,0.3550538,0.544445,0.5308529,-0.09810566,-0.6419892,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1097,29.3412,left,1.769388,-0.2623025,0.263172,0.3501285,0.2543378,-0.1259959,-0.8926631,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1097,29.3412,right,1.817931,-0.1524553,0.3521373,0.5450443,0.5326373,-0.09387096,-0.6406344,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1098,29.36689,left,1.774672,-0.2626908,0.2606636,0.3542479,0.2543693,-0.1221456,-0.8915634,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1098,29.36689,right,1.822114,-0.1529359,0.3502427,0.5470849,0.5356454,-0.08805062,-0.6372044,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1099,29.3929,left,1.779974,-0.2625715,0.2583369,0.358983,0.2557937,-0.1186317,-0.8897344,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1099,29.3929,right,1.826373,-0.1526686,0.3485186,0.5497919,0.5367689,-0.08362948,-0.6345189,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1100,29.41869,left,1.787177,-0.2624346,0.2570724,0.3634534,0.2537821,-0.1198159,-0.8883358,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1100,29.41869,right,1.832751,-0.1518566,0.3464485,0.5538302,0.5355055,-0.08211033,-0.6322689,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1101,29.44541,left,1.793703,-0.2616425,0.2561942,0.3684253,0.2506906,-0.1199016,-0.8871531,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1101,29.44541,right,1.838233,-0.1503449,0.3447469,0.5578824,0.5334197,-0.07990894,-0.6307498,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1102,29.47137,left,1.801345,-0.260633,0.2545512,0.3750271,0.2503281,-0.1158271,-0.885028,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1102,29.47137,right,1.844786,-0.1486513,0.342813,0.562272,0.5329965,-0.0734483,-0.6279891,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1103,29.49723,left,1.81149,-0.2605091,0.2517039,0.382337,0.2556039,-0.1060912,-0.8816063,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1103,29.49723,right,1.85278,-0.1491075,0.341912,0.5646279,0.5389314,-0.06237853,-0.6219785,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1104,29.52282,left,1.817032,-0.2612659,0.2514743,0.3852987,0.2594714,-0.1028291,-0.8795713,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1104,29.52282,right,1.857105,-0.1500262,0.3425854,0.5655169,0.5427418,-0.05904659,-0.6181711,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1105,29.54833,left,1.823039,-0.2613753,0.2526853,0.3888798,0.259179,-0.103984,-0.8779442,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1105,29.54833,right,1.862374,-0.1497269,0.3426397,0.5686377,0.5422515,-0.05846365,-0.6157893,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1106,29.57378,left,1.834248,-0.2600603,0.2549341,0.3982088,0.260296,-0.1062911,-0.8731427,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1106,29.57378,right,1.87084,-0.1470552,0.344599,0.5766965,0.5413405,-0.05737999,-0.6091627,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1107,29.5994,left,1.842105,-0.2601927,0.2552464,0.4033294,0.2639321,-0.1047276,-0.8698836,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1107,29.5994,right,1.876585,-0.1467384,0.3457252,0.580328,0.5442682,-0.05494867,-0.6033012,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1108,29.62873,left,1.852886,-0.2630796,0.2544565,0.4057175,0.2665249,-0.1030163,-0.8681851,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1108,29.62873,right,1.886518,-0.150318,0.3454279,0.5805618,0.5469792,-0.05276552,-0.6008142,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1109,29.65431,left,1.861963,-0.265671,0.2511929,0.4073488,0.2668948,-0.09812745,-0.867874,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1109,29.65431,right,1.895327,-0.1531716,0.3434546,0.5805733,0.5489966,-0.04796711,-0.5993636,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1110,29.68074,left,1.87322,-0.2675911,0.2474966,0.4112008,0.2650552,-0.09277986,-0.8672091,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1110,29.68074,right,1.905835,-0.155476,0.3400515,0.5815202,0.5501134,-0.0405267,-0.5979692,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1111,29.70666,left,1.890782,-0.2693509,0.2426211,0.4189686,0.2630258,-0.08660637,-0.8647439,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1111,29.70666,right,1.922652,-0.1568141,0.3349338,0.5859593,0.5490824,-0.03151555,-0.5951194,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1112,29.7329,left,1.902705,-0.2709478,0.2400796,0.422622,0.2609981,-0.08557373,-0.8636827,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1112,29.7329,right,1.934397,-0.1575674,0.332162,0.5892645,0.5467239,-0.02904889,-0.5941519,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1113,29.75861,left,1.916679,-0.2723873,0.2368768,0.4266112,0.2578932,-0.08469103,-0.8627407,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1113,29.75861,right,1.946619,-0.1590736,0.3291435,0.592035,0.5456628,-0.02528005,-0.5925434,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1114,29.78502,left,1.937533,-0.2750561,0.2320819,0.4339321,0.2578732,-0.08012445,-0.8595257,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1114,29.78502,right,1.965768,-0.1614254,0.324847,0.59681,0.5455337,-0.01853581,-0.5881049,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1115,29.81067,left,1.952376,-0.2765638,0.229732,0.4394384,0.2575761,-0.07947913,-0.8568731,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1115,29.81067,right,1.979227,-0.1623109,0.3220501,0.600892,0.5450401,-0.01549668,-0.5844827,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1116,29.83614,left,1.967189,-0.2783782,0.22807,0.4438101,0.2548445,-0.08147181,-0.855248,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1116,29.83614,right,1.993721,-0.1632033,0.319077,0.6055885,0.5411552,-0.01559756,-0.5832412,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1117,29.86165,left,1.989807,-0.2839668,0.2246004,0.4458028,0.2480566,-0.0850153,-0.8558623,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1117,29.86165,right,2.016862,-0.1673889,0.3141303,0.6093292,0.5350229,-0.01633896,-0.58498,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1118,29.88722,left,2.005876,-0.2889652,0.2206225,0.446655,0.2455015,-0.08280323,-0.8563714,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1118,29.88722,right,2.03382,-0.1725711,0.3101109,0.6094289,0.5334478,-0.01328689,-0.5863901,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1119,29.91289,left,2.022856,-0.294865,0.216171,0.446402,0.2426259,-0.08022221,-0.8575677,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1119,29.91289,right,2.052172,-0.1785146,0.3053061,0.6091071,0.5317636,-0.008745298,-0.5883362,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1120,29.93866,left,2.046928,-0.3047692,0.2126925,0.4449601,0.2424988,-0.08114967,-0.8582655,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1120,29.93866,right,2.077235,-0.187876,0.3012902,0.6090163,0.5313291,-0.00796877,-0.5888336,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1121,29.96426,left,2.061839,-0.3125859,0.2127452,0.4418012,0.2437291,-0.08768647,-0.8589056,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1121,29.96426,right,2.09293,-0.1949569,0.3004023,0.608879,0.5306802,-0.01479722,-0.5894285,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1122,29.99859,left,2.086475,-0.3245467,0.2109926,0.4367959,0.2408641,-0.09779242,-0.8611797,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1122,29.99859,right,2.117929,-0.2066176,0.2971077,0.6082884,0.5274886,-0.02554597,-0.5925271,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1123,30.02505,left,2.104428,-0.3331118,0.208653,0.4342873,0.2383307,-0.1021231,-0.8626494,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1123,30.02505,right,2.137075,-0.2145558,0.2933056,0.6083145,0.5240691,-0.02986834,-0.5953259,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1124,30.05086,left,2.133198,-0.348492,0.2024481,0.4278979,0.2344763,-0.1051852,-0.866522,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1124,30.05086,right,2.168071,-0.2297798,0.2869058,0.6050339,0.520921,-0.03460128,-0.6011473,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1125,30.07647,left,2.152212,-0.3604179,0.1977205,0.420888,0.2329509,-0.1059852,-0.8702611,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1125,30.07647,right,2.189758,-0.2428102,0.2821302,0.5994139,0.5203981,-0.03748741,-0.6070284,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1126,30.10195,left,2.172286,-0.3736557,0.1923163,0.4123134,0.23037,-0.105087,-0.875148,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1126,30.10195,right,2.212864,-0.2572758,0.276619,0.5927277,0.5193835,-0.03919588,-0.6143113,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1127,30.1275,left,2.204062,-0.3931777,0.1838715,0.3994755,0.2217642,-0.1017984,-0.8836725,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1127,30.1275,right,2.249691,-0.27849,0.2681484,0.5821335,0.515754,-0.03854553,-0.6274015,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1128,30.15297,left,2.226043,-0.4053055,0.1787727,0.3912869,0.2141475,-0.09843432,-0.8895764,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1128,30.15297,right,2.275306,-0.2921647,0.2629434,0.575217,0.5120637,-0.03678927,-0.6368381,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1129,30.17848,left,2.247316,-0.4175523,0.1746559,0.3822815,0.2054581,-0.0952391,-0.8958668,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1129,30.17848,right,2.300683,-0.305725,0.2586243,0.5676875,0.5068008,-0.03524029,-0.6477978,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1130,30.20395,left,2.267735,-0.429898,0.1717018,0.3722729,0.1984764,-0.08932395,-0.9022424,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1130,30.20395,right,2.325611,-0.3198649,0.2559555,0.5582685,0.5035181,-0.03186269,-0.6586277,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1131,30.22993,left,2.296466,-0.4470485,0.1708356,0.3585278,0.2024546,-0.07966769,-0.9078122,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1131,30.22993,right,2.357538,-0.3409468,0.2584763,0.5434675,0.5103911,-0.02946842,-0.6657895,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1132,30.25607,left,2.315025,-0.4564667,0.1751542,0.3516349,0.2082137,-0.07876818,-0.909283,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1132,30.25607,right,2.37695,-0.3524028,0.263906,0.5365745,0.5163512,-0.03173007,-0.6666803,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1133,30.28186,left,2.333776,-0.4644099,0.1811447,0.3464383,0.2112667,-0.08082151,-0.9103926,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1133,30.28186,right,2.396015,-0.3605858,0.2708534,0.533039,0.5198499,-0.0364926,-0.6665537,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1134,30.308,left,2.362537,-0.4728895,0.1935164,0.3438393,0.2164373,-0.08657574,-0.9096341,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1134,30.308,right,2.424592,-0.3688741,0.2834308,0.5323203,0.5225261,-0.04396294,-0.6645818,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1135,30.33372,left,2.381593,-0.4782688,0.2012661,0.3430772,0.2214142,-0.08885512,-0.9085035,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1135,30.33372,right,2.443077,-0.3739076,0.2919658,0.5321584,0.5260139,-0.04745113,-0.6617139,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1136,30.35935,left,2.400631,-0.4830878,0.2085445,0.3433605,0.2269096,-0.09034251,-0.9068924,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1136,30.35935,right,2.461126,-0.3788734,0.2998624,0.5321193,0.5300775,-0.05008759,-0.6582994,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1137,30.38536,left,2.427926,-0.4899811,0.2187002,0.3425733,0.2327243,-0.09677204,-0.9050514,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1137,30.38536,right,2.48736,-0.3851272,0.3098152,0.533121,0.5332326,-0.05789969,-0.6542878,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1138,30.4111,left,2.445915,-0.4944327,0.2244241,0.341446,0.2349493,-0.1027508,-0.9042432,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1138,30.4111,right,2.504973,-0.3891666,0.3151386,0.5338392,0.5341747,-0.06455933,-0.6523076,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1139,30.43684,left,2.465246,-0.4992051,0.2272108,0.3415411,0.2359856,-0.1065833,-0.9034935,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1139,30.43684,right,2.523723,-0.3939395,0.3179339,0.5345498,0.5361893,-0.06786917,-0.6497318,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1140,30.46235,left,2.49628,-0.5070005,0.2271527,0.3437376,0.2414148,-0.1052876,-0.9013755,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1140,30.46235,right,2.55367,-0.4017161,0.3183829,0.5353637,0.5404132,-0.06681418,-0.6456588,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1141,30.48809,left,2.5168,-0.5134414,0.2243745,0.3435125,0.2438741,-0.1028258,-0.9010835,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1141,30.48809,right,2.574102,-0.4087683,0.3164098,0.5338836,0.5431377,-0.0652192,-0.6447605,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1142,30.51393,left,2.536155,-0.5207878,0.2209558,0.3407201,0.2462167,-0.1012419,-0.9016858,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1142,30.51393,right,2.593858,-0.4166133,0.3135377,0.5307407,0.5457668,-0.06523907,-0.6451332,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1143,30.53968,left,2.567871,-0.5300582,0.2148826,0.3410728,0.2493159,-0.09867073,-0.9009855,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1143,30.53968,right,2.624765,-0.42637,0.3083903,0.5293843,0.5507834,-0.06295747,-0.6422043,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1144,30.56526,left,2.591282,-0.5351574,0.2105743,0.3441174,0.2495646,-0.09695635,-0.8999445,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1144,30.56526,right,2.647071,-0.4315861,0.3045417,0.5306501,0.5542229,-0.05924555,-0.6385432,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1145,30.59075,left,2.617287,-0.5377671,0.2071942,0.3523876,0.2479361,-0.09716881,-0.8971671,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1145,30.59075,right,2.67301,-0.4329368,0.2999123,0.5368211,0.5549628,-0.05524595,-0.6330777,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1146,30.6161,left,2.655933,-0.5392441,0.2064278,0.3665333,0.2445566,-0.1054059,-0.8914791,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1146,30.6161,right,2.710364,-0.4304882,0.2963101,0.5521763,0.5467839,-0.05703852,-0.6267976,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1147,30.64151,left,2.680531,-0.5400252,0.2076058,0.3737236,0.2419113,-0.1142534,-0.8881192,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1147,30.64151,right,2.735095,-0.4289292,0.2947452,0.5609276,0.5422761,-0.06123667,-0.6225327,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1148,30.66705,left,2.706577,-0.5405457,0.208485,0.3826138,0.2468031,-0.117603,-0.882533,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1148,30.66705,right,2.758648,-0.4279178,0.2951941,0.5686002,0.5444931,-0.06184876,-0.613511,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1149,30.69318,left,2.734178,-0.540374,0.2087587,0.3934889,0.253964,-0.1180881,-0.8756278,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1149,30.69318,right,2.782111,-0.4262482,0.29558,0.5766891,0.5489785,-0.05985144,-0.6020549,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1150,30.71917,left,2.791103,-0.5384812,0.2058361,0.4104374,0.2587794,-0.1178722,-0.8664182,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1150,30.71917,right,2.821587,-0.4237956,0.2960882,0.5895249,0.5516704,-0.0544205,-0.5875019,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1151,30.74604,left,2.821198,-0.5376796,0.2064126,0.4209384,0.2591295,-0.1187041,-0.8611459,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1151,30.74604,right,2.849736,-0.422233,0.2961378,0.5977988,0.5503342,-0.0505573,-0.5807004,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1152,30.77206,left,2.866175,-0.5379296,0.208288,0.4338526,0.265538,-0.1162616,-0.8530796,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1152,30.77206,right,2.888662,-0.4217369,0.2974752,0.606364,0.5546213,-0.04469224,-0.5680851,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1153,30.79754,left,2.897165,-0.5377648,0.2098079,0.4428843,0.2722103,-0.1122215,-0.8468539,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1153,30.79754,right,2.91569,-0.4218148,0.300194,0.6110537,0.5600002,-0.03892905,-0.5581197,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1154,30.82301,left,2.930202,-0.5358824,0.2110513,0.4541117,0.2720772,-0.1087534,-0.8413853,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1154,30.82301,right,2.945489,-0.4189475,0.3012525,0.6187924,0.5596945,-0.03099769,-0.5503427,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1155,30.84876,left,2.964001,-0.5322774,0.2131975,0.467217,0.2687468,-0.1062552,-0.8355796,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1155,30.84876,right,2.976583,-0.4142147,0.3025427,0.6286319,0.5556567,-0.02274139,-0.5436455,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1156,30.87452,left,3.014687,-0.5237211,0.2183245,0.4899716,0.2585111,-0.1050853,-0.8258674,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1156,30.87452,right,3.022761,-0.4032984,0.3054763,0.6469294,0.5455888,-0.009530284,-0.5326579,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1157,30.90028,left,3.045861,-0.5173154,0.2240027,0.5044572,0.2578838,-0.1056169,-0.8172294,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1157,30.90028,right,3.050624,-0.3952881,0.3100241,0.6583859,0.5417133,-0.004377544,-0.5225471,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1158,30.92564,left,3.075047,-0.512102,0.2303675,0.515949,0.26021,-0.1065871,-0.8091518,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1158,30.92564,right,3.075949,-0.3887388,0.3158311,0.6674544,0.5412463,-0.001297625,-0.5114248,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1159,30.95132,left,3.120321,-0.5016552,0.2372701,0.5361948,0.2561166,-0.1032726,-0.7976429,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1159,30.95132,right,3.116317,-0.3769254,0.3216289,0.6819962,0.5351415,0.01080581,-0.4983853,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1160,30.9769,left,3.150286,-0.4924533,0.2419477,0.5516559,0.2526571,-0.1013627,-0.7883944,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1160,30.9769,right,3.142414,-0.3667807,0.3253599,0.6933094,0.5301337,0.01935209,-0.4877559,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1161,31.00229,left,3.177923,-0.482244,0.2487335,0.56649,0.2504762,-0.102526,-0.7783567,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1161,31.00229,right,3.165749,-0.3551908,0.3305032,0.7052003,0.5248217,0.02468297,-0.4760731,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1162,31.02834,left,3.213896,-0.4703466,0.2619449,0.5800506,0.251157,-0.1093278,-0.7671434,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1162,31.02834,right,3.19659,-0.3421116,0.3415877,0.7172681,0.5207958,0.02386108,-0.4623082,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1163,31.05461,left,3.23607,-0.4631832,0.2706599,0.5866762,0.2548481,-0.1117613,-0.7605084,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
1163,31.05461,right,3.215965,-0.334258,0.3498229,0.7225874,0.5212922,0.02391177,-0.4533765,1,0,0,0.05,0.05,0.05,0,0,0,1,0.5,0.1
